PUCNUMBER,NOMBRE,CLASE,GRUPO,CUENTA,SUBCUENTA,CLASE_NOMBRE,GRUPO_NOMBRE,CUENTA_NOMBRE,SUBCUENTA_NOMBRE
523550,"TRANSPORTE, FLETES Y ACARREOS",5,52,5235,523550,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,"TRANSPORTE, FLETES Y ACARREOS"
523555,GAS,5,52,5235,523555,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,GAS
523560,"PUBLICIDAD, PROPAGANDA Y PROMOCIÓN",5,52,5235,523560,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,"PUBLICIDAD, PROPAGANDA Y PROMOCIÓN"
523595,OTROS,5,52,5235,523595,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,OTROS
523599,AJUSTES POR INFLACIÓN,5,52,5235,523599,GASTOS,OPERACIONALES DE VENTAS,SERVICIOS,AJUSTES POR INFLACIÓN
524005,NOTARIALES,5,52,5240,524005,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,NOTARIALES
524010,REGISTRO MERCANTIL,5,52,5240,524010,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,REGISTRO MERCANTIL
524015,TRÁMITES Y LICENCIAS,5,52,5240,524015,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,TRÁMITES Y LICENCIAS
524020,ADUANEROS,5,52,5240,524020,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,ADUANEROS
524025,CONSULARES,5,52,5240,524025,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,CONSULARES
524095,OTROS,5,52,5240,524095,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,OTROS
524099,AJUSTES POR INFLACIÓN,5,52,5240,524099,GASTOS,OPERACIONALES DE VENTAS,GASTOS LEGALES,AJUSTES POR INFLACIÓN
524505,TERRENOS,5,52,5245,524505,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,TERRENOS
524510,CONSTRUCCIONES Y EDIFICACIONES,5,52,5245,524510,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,CONSTRUCCIONES Y EDIFICACIONES
524515,MAQUINARIA Y EQUIPO,5,52,5245,524515,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,MAQUINARIA Y EQUIPO
524520,EQUIPO DE OFICINA,5,52,5245,524520,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,EQUIPO DE OFICINA
524525,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,52,5245,524525,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
524530,EQUIPO MÉDICO-CIENTÍFICO,5,52,5245,524530,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,EQUIPO MÉDICO-CIENTÍFICO
524535,EQUIPO DE HOTELES Y RESTAURANTES,5,52,5245,524535,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,EQUIPO DE HOTELES Y RESTAURANTES
524540,FLOTA Y EQUIPO DE TRANSPORTE,5,52,5245,524540,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO DE TRANSPORTE
524545,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,52,5245,524545,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
524550,FLOTA Y EQUIPO AÉREO,5,52,5245,524550,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO AÉREO
524555,FLOTA Y EQUIPO FÉRREO,5,52,5245,524555,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,FLOTA Y EQUIPO FÉRREO
524560,"ACUEDUCTOS, PLANTAS Y REDES",5,52,5245,524560,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,"ACUEDUCTOS, PLANTAS Y REDES"
524565,ARMAMENTO DE VIGILANCIA,5,52,5245,524565,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,ARMAMENTO DE VIGILANCIA
524570,VÍAS DE COMUNICACIÓN,5,52,5245,524570,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,VÍAS DE COMUNICACIÓN
524599,AJUSTES POR INFLACIÓN,5,52,5245,524599,GASTOS,OPERACIONALES DE VENTAS,MANTENIMIENTO Y REPARACIONES,AJUSTES POR INFLACIÓN
525005,INSTALACIONES ELÉCTRICAS,5,52,5250,525005,GASTOS,OPERACIONALES DE VENTAS,ADECUACIÓN E INSTALACIÓN,INSTALACIONES ELÉCTRICAS
525010,ARREGLOS ORNAMENTALES,5,52,5250,525010,GASTOS,OPERACIONALES DE VENTAS,ADECUACIÓN E INSTALACIÓN,ARREGLOS ORNAMENTALES
525015,REPARACIONES LOCATIVAS,5,52,5250,525015,GASTOS,OPERACIONALES DE VENTAS,ADECUACIÓN E INSTALACIÓN,REPARACIONES LOCATIVAS
525095,OTROS,5,52,5250,525095,GASTOS,OPERACIONALES DE VENTAS,ADECUACIÓN E INSTALACIÓN,OTROS
525099,AJUSTES POR INFLACIÓN,5,52,5250,525099,GASTOS,OPERACIONALES DE VENTAS,ADECUACIÓN E INSTALACIÓN,AJUSTES POR INFLACIÓN
525505,ALOJAMIENTO Y MANUTENCIÓN,5,52,5255,525505,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,ALOJAMIENTO Y MANUTENCIÓN
525510,PASAJES FLUVIALES Y/O MARÍTIMOS,5,52,5255,525510,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,PASAJES FLUVIALES Y/O MARÍTIMOS
525515,PASAJES AÉREOS,5,52,5255,525515,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,PASAJES AÉREOS
525520,PASAJES TERRESTRES,5,52,5255,525520,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,PASAJES TERRESTRES
525525,PASAJES FÉRREOS,5,52,5255,525525,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,PASAJES FÉRREOS
525595,OTROS,5,52,5255,525595,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,OTROS
525599,AJUSTES POR INFLACIÓN,5,52,5255,525599,GASTOS,OPERACIONALES DE VENTAS,GASTOS DE VIAJE,AJUSTES POR INFLACIÓN
526005,CONSTRUCCIONES Y EDIFICACIONES,5,52,5260,526005,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,CONSTRUCCIONES Y EDIFICACIONES
526010,MAQUINARIA Y EQUIPO,5,52,5260,526010,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,MAQUINARIA Y EQUIPO
526015,EQUIPO DE OFICINA,5,52,5260,526015,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,EQUIPO DE OFICINA
526020,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,52,5260,526020,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
526025,EQUIPO MÉDICO-CIENTÍFICO,5,52,5260,526025,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,EQUIPO MÉDICO-CIENTÍFICO
526030,EQUIPO DE HOTELES Y RESTAURANTES,5,52,5260,526030,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,EQUIPO DE HOTELES Y RESTAURANTES
526035,FLOTA Y EQUIPO DE TRANSPORTE,5,52,5260,526035,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,FLOTA Y EQUIPO DE TRANSPORTE
526040,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,52,5260,526040,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
526045,FLOTA Y EQUIPO AÉREO,5,52,5260,526045,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,FLOTA Y EQUIPO AÉREO
526050,FLOTA Y EQUIPO FÉRREO,5,52,5260,526050,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,FLOTA Y EQUIPO FÉRREO
526055,"ACUEDUCTOS, PLANTAS Y REDES",5,52,5260,526055,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,"ACUEDUCTOS, PLANTAS Y REDES"
526060,ARMAMENTO DE VIGILANCIA,5,52,5260,526060,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,ARMAMENTO DE VIGILANCIA
526065,ENVASES Y EMPAQUES,5,52,5260,526065,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,ENVASES Y EMPAQUES
526099,AJUSTES POR INFLACIÓN,5,52,5260,526099,GASTOS,OPERACIONALES DE VENTAS,DEPRECIACIONES,AJUSTES POR INFLACIÓN
526505,VÍAS DE COMUNICACIÓN,5,52,5265,526505,GASTOS,OPERACIONALES DE VENTAS,AMORTIZACIONES,VÍAS DE COMUNICACIÓN
526510,INTANGIBLES,5,52,5265,526510,GASTOS,OPERACIONALES DE VENTAS,AMORTIZACIONES,INTANGIBLES
526515,CARGOS DIFERIDOS,5,52,5265,526515,GASTOS,OPERACIONALES DE VENTAS,AMORTIZACIONES,CARGOS DIFERIDOS
526595,OTRAS,5,52,5265,526595,GASTOS,OPERACIONALES DE VENTAS,AMORTIZACIONES,OTRAS
526599,AJUSTES POR INFLACIÓN,5,52,5265,526599,GASTOS,OPERACIONALES DE VENTAS,AMORTIZACIONES,AJUSTES POR INFLACIÓN
527099,AJUSTES POR INFLACIÓN,5,52,5270,527099,GASTOS,OPERACIONALES DE VENTAS,FINANCIEROS-REAJUSTE DEL SISTEMA,AJUSTES POR INFLACIÓN
527505,DE SOCIEDADES ANÓNIMAS Y/O ASIMILADAS,5,52,5275,527505,GASTOS,OPERACIONALES DE VENTAS,RDIDAS MÉTODO DE PARTICIPACIÓN,DE SOCIEDADES ANÓNIMAS Y/O ASIMILADAS
527510,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,5,52,5275,527510,GASTOS,OPERACIONALES DE VENTAS,RDIDAS MÉTODO DE PARTICIPACIÓN,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS
529505,COMISIONES,5,52,5295,529505,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,COMISIONES
529510,"LIBROS, SUSCRIPCIONES, PERIÓDICOS Y REVISTAS",5,52,5295,529510,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,"LIBROS, SUSCRIPCIONES, PERIÓDICOS Y REVISTAS"
529515,MÚSICA AMBIENTAL,5,52,5295,529515,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,MÚSICA AMBIENTAL
529520,GASTOS DE REPRESENTACIÓN Y RELACIONES PÚBLICAS,5,52,5295,529520,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,GASTOS DE REPRESENTACIÓN Y RELACIONES PÚBLICAS
529525,ELEMENTOS DE ASEO Y CAFETERÍA,5,52,5295,529525,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,ELEMENTOS DE ASEO Y CAFETERÍA
529530,"ÚTILES, PAPELERÍA Y FOTOCOPIAS",5,52,5295,529530,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,"ÚTILES, PAPELERÍA Y FOTOCOPIAS"
529535,COMBUSTIBLES Y LUBRICANTES,5,52,5295,529535,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,COMBUSTIBLES Y LUBRICANTES
529540,ENVASES Y EMPAQUES,5,52,5295,529540,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,ENVASES Y EMPAQUES
529545,TAXIS Y BUSES,5,52,5295,529545,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,TAXIS Y BUSES
529550,ESTAMPILLAS,5,52,5295,529550,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,ESTAMPILLAS
529555,MICROFILMACIÓN,5,52,5295,529555,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,MICROFILMACIÓN
529560,CASINO Y RESTAURANTE,5,52,5295,529560,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,CASINO Y RESTAURANTE
529565,PARQUEADEROS,5,52,5295,529565,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,PARQUEADEROS
529570,INDEMNIZACIÓN POR DAÑOS A TERCEROS,5,52,5295,529570,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,INDEMNIZACIÓN POR DAÑOS A TERCEROS
529575,PÓLVORA Y SIMILARES,5,52,5295,529575,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,PÓLVORA Y SIMILARES
529595,OTROS,5,52,5295,529595,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,OTROS
529599,AJUSTES POR INFLACIÓN,5,52,5295,529599,GASTOS,OPERACIONALES DE VENTAS,DIVERSOS,AJUSTES POR INFLACIÓN
529905,INVERSIONES,5,52,5299,529905,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,INVERSIONES
529910,DEUDORES,5,52,5299,529910,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,DEUDORES
529915,INVENTARIOS,5,52,5299,529915,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,INVENTARIOS
529920,"PROPIEDADES, PLANTA Y EQUIPO",5,52,5299,529920,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,"PROPIEDADES, PLANTA Y EQUIPO"
529995,OTROS ACTIVOS,5,52,5299,529995,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,OTROS ACTIVOS
529999,AJUSTES POR INFLACIÓN,5,52,5299,529999,GASTOS,OPERACIONALES DE VENTAS,PROVISIONES,AJUSTES POR INFLACIÓN
530505,GASTOS BANCARIOS,5,53,5305,530505,GASTOS,NO OPERACIONALES,FINANCIEROS,GASTOS BANCARIOS
530510,REAJUSTE MONETARIO-UPAC (HOY UVR),5,53,5305,530510,GASTOS,NO OPERACIONALES,FINANCIEROS,REAJUSTE MONETARIO-UPAC (HOY UVR)
530515,COMISIONES,5,53,5305,530515,GASTOS,NO OPERACIONALES,FINANCIEROS,COMISIONES
530520,INTERESES,5,53,5305,530520,GASTOS,NO OPERACIONALES,FINANCIEROS,INTERESES
530525,DIFERENCIA EN CAMBIO,5,53,5305,530525,GASTOS,NO OPERACIONALES,FINANCIEROS,DIFERENCIA EN CAMBIO
530530,GASTOS EN NEGOCIACIÓN CERTIFICADOS DE CAMBIO,5,53,5305,530530,GASTOS,NO OPERACIONALES,FINANCIEROS,GASTOS EN NEGOCIACIÓN CERTIFICADOS DE CAMBIO
530535,DESCUENTOS COMERCIALES CONDICIONADOS,5,53,5305,530535,GASTOS,NO OPERACIONALES,FINANCIEROS,DESCUENTOS COMERCIALES CONDICIONADOS
530540,GASTOS MANEJO Y EMISIÓN DE BONOS,5,53,5305,530540,GASTOS,NO OPERACIONALES,FINANCIEROS,GASTOS MANEJO Y EMISIÓN DE BONOS
530545,PRIMA AMORTIZADA,5,53,5305,530545,GASTOS,NO OPERACIONALES,FINANCIEROS,PRIMA AMORTIZADA
530595,OTROS,5,53,5305,530595,GASTOS,NO OPERACIONALES,FINANCIEROS,OTROS
530599,AJUSTES POR INFLACIÓN,5,53,5305,530599,GASTOS,NO OPERACIONALES,FINANCIEROS,AJUSTES POR INFLACIÓN
531005,VENTA DE INVERSIONES,5,53,5310,531005,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,VENTA DE INVERSIONES
531010,VENTA DE CARTERA,5,53,5310,531010,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,VENTA DE CARTERA
531015,"VENTA DE PROPIEDADES, PLANTA Y EQUIPO",5,53,5310,531015,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,"VENTA DE PROPIEDADES, PLANTA Y EQUIPO"
531020,VENTA DE INTANGIBLES,5,53,5310,531020,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,VENTA DE INTANGIBLES
531025,VENTA DE OTROS ACTIVOS,5,53,5310,531025,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,VENTA DE OTROS ACTIVOS
531030,"RETIRO DE PROPIEDADES, PLANTA Y EQUIPO",5,53,5310,531030,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,"RETIRO DE PROPIEDADES, PLANTA Y EQUIPO"
531035,RETIRO DE OTROS ACTIVOS,5,53,5310,531035,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,RETIRO DE OTROS ACTIVOS
531040,PÉRDIDAS POR SINIESTROS,5,53,5310,531040,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,PÉRDIDAS POR SINIESTROS
531095,OTROS,5,53,5310,531095,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,OTROS
531099,AJUSTES POR INFLACIÓN,5,53,5310,531099,GASTOS,NO OPERACIONALES,PÉRDIDA EN VENTA Y RETIRO DE BIENES,AJUSTES POR INFLACIÓN
531305,DE SOCIEDADES ANÓNIMAS Y/O ASIMILADAS,5,53,5313,531305,GASTOS,NO OPERACIONALES,PÉRDIDAS MÉTODO DE PARTICIPACIÓN,DE SOCIEDADES ANÓNIMAS Y/O ASIMILADAS
531310,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,5,53,5313,531310,GASTOS,NO OPERACIONALES,PÉRDIDAS MÉTODO DE PARTICIPACIÓN,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS
531505,COSTAS Y PROCESOS JUDICIALES,5,53,5315,531505,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,COSTAS Y PROCESOS JUDICIALES
531510,ACTIVIDADES CULTURALES Y CÍVICAS,5,53,5315,531510,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,ACTIVIDADES CULTURALES Y CÍVICAS
531515,COSTOS Y GASTOS DE EJERCICIOS ANTERIORES,5,53,5315,531515,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,COSTOS Y GASTOS DE EJERCICIOS ANTERIORES
531520,IMPUESTOS ASUMIDOS,5,53,5315,531520,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,IMPUESTOS ASUMIDOS
531595,OTROS,5,53,5315,531595,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,OTROS
531599,AJUSTES POR INFLACIÓN,5,53,5315,531599,GASTOS,NO OPERACIONALES,GASTOS EXTRAORDINARIOS,AJUSTES POR INFLACIÓN
539505,DEMANDAS LABORALES,5,53,5395,539505,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,DEMANDAS LABORALES
539510,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS,5,53,5395,539510,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,DEMANDAS POR INCUMPLIMIENTO DE CONTRATOS
539515,INDEMNIZACIONES,5,53,5395,539515,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,INDEMNIZACIONES
539520,"MULTAS, SANCIONES Y LITIGIOS",5,53,5395,539520,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,"MULTAS, SANCIONES Y LITIGIOS"
539525,DONACIONES,5,53,5395,539525,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,DONACIONES
539530,CONSTITUCIÓN DE GARANTÍAS,5,53,5395,539530,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,CONSTITUCIÓN DE GARANTÍAS
539535,AMORTIZACIÓN DE BIENES ENTREGADOS EN COMODATO,5,53,5395,539535,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,AMORTIZACIÓN DE BIENES ENTREGADOS EN COMODATO
539595,OTROS,5,53,5395,539595,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,OTROS
539599,AJUSTES POR INFLACIÓN,5,53,5395,539599,GASTOS,NO OPERACIONALES,GASTOS DIVERSOS,AJUSTES POR INFLACIÓN
540505,IMPUESTO DE RENTA Y COMPLEMENTARIOS,5,54,5405,540505,GASTOS,IMPUESTO DE RENTA Y COMPLEMENTARIOS,IMPUESTO DE RENTA Y COMPLEMENTARIOS,IMPUESTO DE RENTA Y COMPLEMENTARIOS
590505,GANANCIAS Y PÉRDIDAS,5,59,5905,590505,GASTOS,GANANCIAS Y PÉRDIDAS,GANANCIAS Y PÉRDIDAS,GANANCIAS Y PÉRDIDAS
2,PASIVO,2,2,2,2,PASIVO,,,
21,OBLIGACIONES FINANCIERAS,2,21,21,21,PASIVO,OBLIGACIONES FINANCIERAS,,
2105,BANCOS NACIONALES,2,21,2105,2105,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS NACIONALES,
210505,SOBREGIROS,2,21,2105,210505,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS NACIONALES,SOBREGIROS
210510,PAGARES,2,21,2105,210510,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS NACIONALES,PAGARES
210515,CARTAS DE CREDITO,2,21,2105,210515,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS NACIONALES,CARTAS DE CREDITO
210520,ACEPTACIONES BANCARIAS,2,21,2105,210520,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS NACIONALES,ACEPTACIONES BANCARIAS
2110,BANCOS DEL EXTERIOR,2,21,2110,2110,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS DEL EXTERIOR,
211005,SOBREGIROS,2,21,2110,211005,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS DEL EXTERIOR,SOBREGIROS
211010,PAGARES,2,21,2110,211010,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS DEL EXTERIOR,PAGARES
211015,CARTAS DE CREDITO,2,21,2110,211015,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS DEL EXTERIOR,CARTAS DE CREDITO
211020,ACEPTACIONES BANCARIAS,2,21,2110,211020,PASIVO,OBLIGACIONES FINANCIERAS,BANCOS DEL EXTERIOR,ACEPTACIONES BANCARIAS
2115,CORPORACIONES FINANCIERAS,2,21,2115,2115,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES FINANCIERAS,
211505,PAGARES,2,21,2115,211505,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES FINANCIERAS,PAGARES
211510,ACEPTACIONES FINANCIERAS,2,21,2115,211510,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES FINANCIERAS,ACEPTACIONES FINANCIERAS
211515,CARTAS DE CREDITO,2,21,2115,211515,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES FINANCIERAS,CARTAS DE CREDITO
2120,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,2,21,2120,2120,PASIVO,OBLIGACIONES FINANCIERAS,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,
212005,PAGARES,2,21,2120,212005,PASIVO,OBLIGACIONES FINANCIERAS,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,PAGARES
212010,ACEPTACIONES FINANCIERAS,2,21,2120,212010,PASIVO,OBLIGACIONES FINANCIERAS,COMPAÑIAS DE FINANCIAMIENTO COMERCIAL,ACEPTACIONES FINANCIERAS
2125,CORPORACIONES DE AHORRO Y VIVIENDA,2,21,2125,2125,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES DE AHORRO Y VIVIENDA,
212505,SOBREGIROS,2,21,2125,212505,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES DE AHORRO Y VIVIENDA,SOBREGIROS
212510,PAGARES,2,21,2125,212510,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES DE AHORRO Y VIVIENDA,PAGARES
212515,HIPOTECARIAS,2,21,2125,212515,PASIVO,OBLIGACIONES FINANCIERAS,CORPORACIONES DE AHORRO Y VIVIENDA,HIPOTECARIAS
2130,ENTIDADES FINANCIERAS DEL EXTERIOR,2,21,2130,2130,PASIVO,OBLIGACIONES FINANCIERAS,ENTIDADES FINANCIERAS DEL EXTERIOR,
2135,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,2,21,2135,2135,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,
213505,ACCIONES,2,21,2135,213505,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,ACCIONES
213510,CUOTAS O PARTES DE INTERES SOCIAL,2,21,2135,213510,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,CUOTAS O PARTES DE INTERES SOCIAL
213515,BONOS,2,21,2135,213515,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,BONOS
213520,CEDULAS,2,21,2135,213520,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,CEDULAS
213525,CERTIFICADOS,2,21,2135,213525,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,CERTIFICADOS
213530,PAPELES COMERCIALES,2,21,2135,213530,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,PAPELES COMERCIALES
213535,TITULOS,2,21,2135,213535,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,TITULOS
213540,ACEPTACIONES BANCARIAS O FINANCIERAS,2,21,2135,213540,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,ACEPTACIONES BANCARIAS O FINANCIERAS
213595,OTROS,2,21,2135,213595,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,OTROS
2140,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA,2,21,2140,2140,PASIVO,OBLIGACIONES FINANCIERAS,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA,
2145,OBLIGACIONES GUBERNAMENTALES,2,21,2145,2145,PASIVO,OBLIGACIONES FINANCIERAS,OBLIGACIONES GUBERNAMENTALES,
214505,GOBIERNO NACIONAL,2,21,2145,214505,PASIVO,OBLIGACIONES FINANCIERAS,OBLIGACIONES GUBERNAMENTALES,GOBIERNO NACIONAL
214510,ENTIDADES OFICIALES,2,21,2145,214510,PASIVO,OBLIGACIONES FINANCIERAS,OBLIGACIONES GUBERNAMENTALES,ENTIDADES OFICIALES
2195,OTRAS OBLIGACIONES,2,21,2195,2195,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,
219505,PARTICULARES,2,21,2195,219505,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,PARTICULARES
219510,COMPAÑIAS VINCULADAS,2,21,2195,219510,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,COMPAÑIAS VINCULADAS
219515,CASA MATRIZ,2,21,2195,219515,PASIVO,OBLIGACIONES FINANCIERAS,OTRAS OBLIGACIONES,CASA MATRIZ
